ID_MOEDA;DATA_REF;VL_COTACAO
VES;2020-06-03;7,121410131
CRC;2020-07-17;1,475589573
SAR;2020-04-29;4,066403627
CUP;2020-03-02;4,9613536
PHP;2020-04-13;1,555794597
GEL;2020-01-27;6,9354617
BYN;2020-09-03;2,624144316
PEN;2020-10-09;6,188025534
GEL;2020-08-04;2,571613491
NOK;2020-05-11;2,240152717
XDR;2020-05-11;7,456884265
MZN;2020-03-20;7,608625889
KES;2020-04-03;7,952119648
THB;2020-06-19;7,220291734
XAU;2020-08-20;2,445003033
ISK;2020-06-16;6,599083841
XDR;2020-02-21;3,732556701
RON;2020-01-16;2,450036943
JPY;2020-09-15;6,566524684
CVE;2020-01-09;6,944011629
CZK;2020-01-30;7,732458413
HTG;2020-07-06;2,955126524
ZAR;2020-04-30;4,196029425
EUR;2020-10-08;7,217212975
MGB;2020-09-08;7,596806526
SBD;2020-09-15;5,454642177
MRO;2020-09-15;7,436661422
SSP;2020-09-09;2,041897178
CZK;2020-01-06;1,607263982
CVE;2020-01-20;7,199049592
COP;2020-05-18;2,500332236
MXN;2020-02-20;1,502017498
CVE;2020-08-03;2,56537044
PGK;2020-02-27;7,844502866
XDR;2020-02-20;4,613782227
ARS;2020-04-21;7,158416152
CUP;2020-10-01;7,065333247
MGB;2020-01-06;2,089584351
VUV;2020-04-23;3,45049417
NOK;2020-08-26;2,921299398
PGK;2020-05-01;3,021053851
CZK;2020-07-23;5,384722352
MUR;2020-09-24;2,410596371
OMR;2020-10-09;3,229511142
ARS;2020-04-10;7,160066307
CUP;2020-03-17;3,754974604
XOF;2020-05-22;6,898648858
HTG;2020-06-01;4,489965141
KES;2020-01-22;2,68942076
ZAR;2020-01-13;1,412872434
BOB;2020-04-29;6,581725717
CLP;2020-08-28;6,919001877
CUP;2020-06-22;1,198764145
KMF;2020-05-25;1,894516468
MGB;2020-02-27;1,145529866
MMK;2020-07-02;6,641696632
MGB;2020-10-22;2,792971611
ALL;2020-03-20;4,139743924
EUR;2020-01-29;4,991131067
UGX;2020-10-01;6,702738583
EGP;2020-09-11;7,528462589
RON;2020-05-25;5,43579787
AWG;2020-02-28;3,991974354
GIP;2020-03-03;4,766241074
GIP;2020-07-07;5,369706988
ALL;2020-01-02;3,98521769
HTG;2020-09-07;4,656974137
PEN;2020-03-10;1,439420938
ISK;2020-09-09;2,548908949
DJF;2020-03-24;1,544369102
MGB;2020-05-07;4,387056828
GBP;2020-04-30;6,405045271
SSP;2020-06-01;2,363369823
GBP;2020-08-27;4,593838513
ARS;2020-06-30;4,983731031
PGK;2020-10-09;4,934916496
EUR;2020-10-09;4,132225394
BYN;2020-03-10;1,065278113
GEL;2020-07-07;3,617950857
TRY;2020-02-04;2,996765077
ZWL;2020-10-06;4,418028831
GBP;2020-06-16;3,932045996
ANG;2020-10-09;1,38367784
ARS;2020-10-01;4,485924661
MGA;2020-06-11;4,994062543
ZWL;2020-03-09;6,692584813
GIP;2020-02-28;4,25160563
VES;2020-05-01;4,473203242
XOF;2020-10-16;7,916210115
RON;2020-06-01;3,587739468
HTG;2020-01-31;4,23513037
USD;2020-03-06;6,134263456
CDF;2020-09-16;4,540109813
UYU;2020-01-28;7,510151505
CLP;2020-03-31;7,141011298
UGX;2020-03-05;7,284391582
GEL;2020-10-08;1,022374511
USD;2020-07-10;1,751063168
XAF;2020-03-03;7,960281551
HTG;2020-02-05;5,056437969
SGD;2020-06-10;2,432783127
USD;2020-02-20;7,96599555
XAU;2020-09-11;3,637506962
ISK;2020-10-09;1,827856898
NOK;2020-02-13;2,30995822
GBP;2020-07-20;1,83057934
AWG;2020-05-21;7,027937114
MMK;2020-10-07;2,247451782
XDR;2020-04-09;7,500163794
DZD;2020-10-07;2,199848056
DJF;2020-05-04;3,328351438
TRY;2020-10-26;6,970618963
DJF;2020-03-02;1,664952636
TRY;2020-01-06;4,316448569
NIO;2020-10-29;4,321615577
SGD;2020-02-13;3,429833651
DZD;2020-02-28;7,827257395
NIO;2020-02-18;7,43606019
CAD;2020-01-29;7,409881771
DZD;2020-06-04;7,831799805
IRR;2020-06-18;4,258441567
PEN;2020-01-03;1,116517603
SLL;2020-05-08;1,314561605
KMF;2020-01-07;7,727606833
TRY;2020-01-10;6,865814328
CRC;2020-09-03;4,035749137
SSP;2020-04-16;7,000899196
BYN;2020-04-08;3,702706218
XAF;2020-07-20;3,863809705
XAF;2020-09-28;4,062329769
DJF;2020-06-08;2,208682537
VES;2020-05-22;6,703106165
SLL;2020-10-22;4,693881691
ZAR;2020-06-11;6,911267638
CLP;2020-08-25;1,44678843
ZAR;2020-01-10;4,868048728
AWG;2020-03-04;3,751350105
IRR;2020-05-07;3,273323059
THB;2020-04-15;6,98153919
ZAR;2020-10-05;6,946739912
MMK;2020-03-10;7,40808183
ILS;2020-09-17;2,319591284
BYN;2020-02-19;7,126605928
ARS;2020-06-23;4,500274122
OMR;2020-09-14;1,833600938
MUR;2020-07-31;5,04166919
GEL;2020-09-28;4,111360431
HTG;2020-06-02;2,125858545
MUR;2020-10-09;5,328458965
LBP;2020-04-08;3,161762595
PEN;2020-06-15;2,200082123
ANG;2020-05-25;1,142754018
CVE;2020-02-24;4,826112688
SAR;2020-07-30;6,592613816
LSL;2020-05-22;5,420821726
TRY;2020-03-06;7,133447289
UYU;2020-08-26;5,811922133
XOF;2020-10-28;3,909219205
CUP;2020-01-17;5,605997443
LBP;2020-04-14;5,867500424
KMF;2020-05-11;1,46583426
MMK;2020-02-11;7,874499381
CRC;2020-08-12;7,469439209
GIP;2020-09-01;3,812198043
HTG;2020-03-24;1,961558223
DZD;2020-04-28;5,370059133
MRU;2020-03-31;2,100348115
MRO;2020-08-20;4,060014546
PGK;2020-02-25;7,201449931
CDF;2020-06-17;7,523851752
EUR;2020-09-21;3,637178183
XAF;2020-09-30;5,532240748
EGP;2020-06-16;4,471856833
GBP;2020-09-03;7,746485353
XAU;2020-02-06;7,400331736
COP;2020-03-05;6,210235238
LSL;2020-04-27;7,500903964
PEN;2020-08-21;3,924223304
GIP;2020-07-08;3,747558296
DJF;2020-10-26;6,044566393
LSL;2020-04-14;5,879238427
SSP;2020-03-06;1,630948603
SZL;2020-02-06;2,018903911
IRR;2020-06-19;2,844782293
UYU;2020-09-07;6,290027201
JPY;2020-06-24;1,473104954
TRY;2020-02-14;5,961575925
ARS;2020-08-28;7,267700613
ANG;2020-05-22;7,218362451
XAF;2020-02-11;6,420766592
NIO;2020-03-20;4,970066249
SZL;2020-02-12;7,343066156
SOS;2020-02-05;3,915285349
GEL;2020-04-10;3,670636475
THB;2020-04-07;1,410981953
UYU;2020-05-29;5,812792897
FJD;2020-07-09;3,424994171
LBP;2020-05-21;5,576147377
THB;2020-06-02;4,131181061
VES;2020-03-11;7,937211514
LSL;2020-09-17;5,429154694
USD;2020-08-11;1,502561986
VES;2020-04-28;5,181244731
BYN;2020-02-27;7,688750803
THB;2020-06-18;4,04763943
BYN;2020-04-20;6,365520835
UGX;2020-05-22;6,005787551
XAF;2020-09-21;7,868563831
SSP;2020-06-25;5,317573786
RON;2020-06-05;6,120162249
MZN;2020-08-07;5,265783548
UYU;2020-05-18;4,477161944
CRC;2020-05-13;7,593022227
ALL;2020-07-23;5,276059568
IRR;2020-06-25;4,587847888
DJF;2020-04-20;5,535867751
MGB;2020-02-21;5,718676925
ILS;2020-08-17;5,05639416
DZD;2020-07-23;1,769939184
GEL;2020-05-13;2,722853184
MZN;2020-02-21;5,063672781
AWG;2020-03-13;4,983640075
LBP;2020-05-25;5,661604106
SGD;2020-04-03;5,070633888
IRR;2020-05-01;3,461363077
GBP;2020-05-28;1,279756069
USD;2020-01-28;2,34228915
VUV;2020-05-15;1,373123527
BYN;2020-02-05;5,1005674
CUP;2020-08-11;7,188575804
MMK;2020-09-15;2,481736183
ANG;2020-09-29;2,359931827
MZN;2020-04-09;7,904509664
ANG;2020-06-29;5,976198673
MMK;2020-04-06;1,301954508
BOB;2020-04-21;7,522348881
HTG;2020-04-30;2,816379607
LSL;2020-03-27;2,504142821
HTG;2020-07-27;7,096757114
KMF;2020-09-10;1,732525945
RON;2020-03-10;2,108302653
AFN;2020-08-20;7,729529858
CLP;2020-10-05;3,73295182
NIO;2020-06-15;5,193053246
EUR;2020-06-18;1,78247577
SZL;2020-10-12;4,973830938
ZWL;2020-10-21;1,468160331
FJD;2020-03-09;4,706415355
CVE;2020-07-07;5,674076021
KMF;2020-03-02;4,749803782
MXN;2020-03-13;4,044619083
BYN;2020-09-02;3,247209728
JPY;2020-08-05;7,805982709
PHP;2020-06-19;6,502788246
VES;2020-05-14;2,732902646
ANG;2020-07-07;4,578849435
AWG;2020-06-02;5,787952125
SBD;2020-04-06;4,225393414
CVE;2020-09-04;7,866543174
RON;2020-09-02;1,98281163
CRC;2020-07-31;7,153180301
COP;2020-04-28;4,695012808
TRY;2020-09-28;3,057330132
UYU;2020-05-07;3,855999112
TTD;2020-01-13;7,564506888
TRY;2020-09-10;4,18634963
LSL;2020-08-20;2,898921549
IRR;2020-09-17;2,519995153
MXN;2020-07-06;7,204098523
LSL;2020-04-01;6,949351788
AWG;2020-07-21;4,091201425
WST;2020-09-10;5,440970719
GBP;2020-07-23;1,179022789
PHP;2020-09-03;1,671305001
UYU;2020-05-11;3,577852726
BYN;2020-04-28;6,260183811
SGD;2020-01-14;2,378515363
MXN;2020-06-12;4,138360798
UGX;2020-08-20;6,181305587
BYN;2020-06-18;1,87826401
SLL;2020-06-15;5,207221627
SSP;2020-07-01;2,196702957
CRC;2020-01-07;7,889604032
FJD;2020-02-17;6,165153265
EUR;2020-09-17;7,566529632
CVE;2020-05-06;3,089786232
BOB;2020-10-05;1,91455406
CZK;2020-01-15;5,636366963
JPY;2020-08-31;1,001178265
SBD;2020-09-30;7,900494635
SBD;2020-04-08;6,656307697
MGB;2020-09-09;5,829077065
XAF;2020-01-07;4,565434158
VES;2020-03-25;6,075888038
ALL;2020-06-15;5,613418758
UYU;2020-09-09;2,922948301
MGA;2020-03-19;2,541765094
AWG;2020-09-15;3,570244908
SSP;2020-05-12;5,310831308
SSP;2020-07-10;7,801334321
DJF;2020-05-01;5,940676332
BOB;2020-07-15;2,467246115
MGB;2020-09-18;4,15627718
TTD;2020-08-31;2,714201868
EGP;2020-10-29;4,022455275
LBP;2020-09-24;1,718439758
SSP;2020-01-16;3,729279339
TTD;2020-08-18;7,07445395
MGB;2020-10-26;1,716415763
MRU;2020-02-10;5,478421092
GIP;2020-10-21;2,863392949
BOB;2020-09-14;3,337169647
ALL;2020-04-17;6,510554194
USD;2020-02-24;4,362986684
THB;2020-03-05;4,50827539
SAR;2020-10-16;7,636025548
KES;2020-05-20;6,681699634
PGK;2020-01-31;1,789348841
VUV;2020-10-05;5,509379327
CUP;2020-04-08;7,617018938
CZK;2020-01-23;1,986796618
SSP;2020-06-12;1,940357387
CVE;2020-05-15;5,640237212
WST;2020-08-03;6,994125426
MUR;2020-07-23;6,525993049
DJF;2020-09-07;1,024344265
CVE;2020-07-31;7,749751866
VES;2020-06-17;3,168223023
VUV;2020-10-19;4,535462677
NOK;2020-09-24;2,886700392
MZN;2020-02-05;5,20182848
IRR;2020-09-21;5,409407914
ALL;2020-03-11;1,842830122
SZL;2020-09-28;3,378353
MRO;2020-10-15;7,768006623
XPF;2020-10-26;3,081052303
AWG;2020-08-27;3,142864048
SAR;2020-01-09;1,819944918
OMR;2020-09-28;4,315731347
MUR;2020-10-07;4,250936806
UGX;2020-01-22;7,141537428
ZWL;2020-04-16;5,099135458
SGD;2020-08-12;1,403626978
ANG;2020-09-25;2,988279819
LBP;2020-07-24;5,821966588
THB;2020-08-17;2,825232446
DZD;2020-06-26;5,934006035
SSP;2020-06-08;5,549510419
MMK;2020-05-04;7,555350304
USD;2020-10-15;5,105129838
LBP;2020-04-21;3,983518302
AWG;2020-04-24;1,117773056
MGB;2020-03-20;6,264371991
CAD;2020-08-05;3,707679629
VES;2020-07-15;2,216073394
CRC;2020-10-23;3,849945486
GIP;2020-09-02;3,023112476
ANG;2020-02-18;2,871919513
AFN;2020-10-05;4,077123165
ARS;2020-03-10;5,335160971
MRU;2020-02-26;1,20103848
USD;2020-06-02;7,779887736
MZN;2020-10-15;7,299769938
SZL;2020-10-09;4,002066791
TTD;2020-07-10;4,649204433
CDF;2020-06-16;2,691488564
SGD;2020-10-28;3,752561331
XAF;2020-01-13;2,395219266
MXN;2020-08-19;2,378847897
CDF;2020-04-09;2,990033448
PGK;2020-07-15;7,694149375
MXN;2020-08-24;7,541543245
LSL;2020-02-24;1,824557841
MZN;2020-09-07;3,113594353
ANG;2020-09-14;6,072432935
SSP;2020-07-08;2,719114363
SOS;2020-07-29;7,512389958
KES;2020-05-29;1,238725007
UGX;2020-08-17;3,606511593
GIP;2020-03-19;7,847972155
EUR;2020-04-24;3,486072421
AFN;2020-09-23;2,308027267
XDR;2020-07-03;5,339873612
CZK;2020-05-06;6,174303174
MGB;2020-05-26;5,565267622
MGB;2020-03-30;5,226289988
HTG;2020-04-01;7,32905674
GEL;2020-10-21;2,317972839
MXN;2020-08-07;6,306557953
BOB;2020-09-18;3,747834921
LBP;2020-05-07;5,236335695
DJF;2020-01-31;3,728499949
MMK;2020-03-30;4,564444482
USD;2020-07-16;7,792985499
SAR;2020-07-24;7,099606395
CVE;2020-04-24;6,876157939
GIP;2020-01-15;2,854497552
USD;2020-06-25;1,015283227
CZK;2020-09-30;4,372160375
GIP;2020-03-27;1,213533759
LSL;2020-01-08;6,836240053
XAU;2020-02-07;4,70097214
BYN;2020-01-13;1,487466097
EUR;2020-08-28;2,125200987
WST;2020-09-17;6,913378835
CDF;2020-06-18;3,543424785
PGK;2020-04-23;6,592888772
KES;2020-01-16;5,145690262
IRR;2020-04-16;5,870600045
TRY;2020-04-29;5,126998663
AWG;2020-03-20;5,998155534
CVE;2020-04-09;3,157636166
GEL;2020-10-22;1,662343264
MRU;2020-06-12;7,126918018
USD;2020-07-21;7,237025261
THB;2020-01-09;3,820606112
JPY;2020-05-04;1,620203197
KES;2020-05-27;2,825249135
ISK;2020-02-04;3,801743031
UGX;2020-09-09;1,84854871
BYN;2020-04-23;6,496283591
GEL;2020-09-04;7,880411983
SBD;2020-03-10;5,046710193
KES;2020-04-02;7,970343113
PHP;2020-06-16;2,286915302
SSP;2020-10-13;3,130957484
SSP;2020-07-23;2,069657326
PHP;2020-05-19;2,45988822
MGA;2020-01-29;5,871158719
WST;2020-08-05;2,170965135
ISK;2020-01-27;2,878164649
KMF;2020-05-14;3,061991036
EUR;2020-02-14;1,899182796
SLL;2020-03-04;7,135230124
CVE;2020-08-04;5,269942939
CLP;2020-03-23;4,42535919
JPY;2020-10-06;4,844237685
XAF;2020-09-04;5,617445469
AFN;2020-06-05;6,131042838
PGK;2020-06-05;3,408846021
ANG;2020-03-17;1,707081437
WST;2020-05-05;7,859165251
CAD;2020-03-11;3,331129372
EGP;2020-07-08;5,65442729
CLP;2020-09-02;4,439319372
XAF;2020-09-15;3,625254095
LBP;2020-06-30;6,96535641
AFN;2020-09-24;5,938578904
XOF;2020-04-29;1,604980052
UYU;2020-02-21;2,417829514
VUV;2020-06-24;6,497885346
MRU;2020-05-13;5,435842097
MXN;2020-04-07;2,012070477
ISK;2020-05-28;4,888394237
MZN;2020-10-01;1,965785205
UYU;2020-09-18;3,942770123
SSP;2020-02-27;7,554933488
TRY;2020-04-06;2,674526393
USD;2020-01-02;6,505654633
GEL;2020-03-30;7,179337025
MRU;2020-10-22;5,662778199
CLP;2020-01-17;2,478299439
RON;2020-08-11;2,637265861
UGX;2020-07-23;4,729588449
CVE;2020-06-17;2,345876515
OMR;2020-10-07;2,44687891
CLP;2020-08-07;4,731731772
SBD;2020-08-10;5,561553001
CLP;2020-07-28;2,725167155
MXN;2020-10-19;6,16126132
SBD;2020-02-11;3,462813795
SZL;2020-02-26;5,799630463
GIP;2020-06-11;5,464898586
SGD;2020-10-21;5,573856771
SZL;2020-08-05;5,749850035
MGA;2020-05-06;1,046528101
ILS;2020-05-14;6,11176002
CDF;2020-07-23;5,283440828
CAD;2020-06-24;7,670805216
NIO;2020-07-03;4,470195413
UGX;2020-03-04;2,193529487
SZL;2020-06-23;2,247534811
SAR;2020-08-07;6,330010176
KES;2020-02-04;6,388830781
JPY;2020-01-24;6,319499254
LSL;2020-01-30;2,515239954
TTD;2020-03-05;7,842316151
XOF;2020-02-28;1,98867166
DJF;2020-03-10;3,1065135
MZN;2020-02-27;6,144393444
SGD;2020-09-08;2,983316422
ZAR;2020-03-12;7,66333133
XOF;2020-07-16;5,206781447
XAF;2020-07-16;5,8005054
USD;2020-10-26;7,471526206
LBP;2020-06-05;2,371912241
CUP;2020-02-12;5,920381308
CAD;2020-09-23;2,613501132
ARS;2020-01-02;7,87399745
COP;2020-08-25;3,648389637
CZK;2020-09-10;4,953556359
VES;2020-09-02;5,937345564
MMK;2020-08-04;5,801422477
MZN;2020-08-04;4,161739171
DJF;2020-01-07;4,592797935
KMF;2020-02-13;7,723111153
ALL;2020-09-08;5,485957146
CDF;2020-07-10;4,159386814
ANG;2020-01-28;5,20427388
UYU;2020-02-27;2,070346594
TRY;2020-09-14;1,053204656
SLL;2020-03-23;4,904452682
COP;2020-02-10;2,51766324
CLP;2020-04-29;4,796856761
HTG;2020-04-23;4,346725464
CVE;2020-09-21;2,617226183
XAF;2020-04-03;3,52327621
HTG;2020-01-30;3,628366232
SAR;2020-07-08;7,272569299
MRU;2020-08-20;5,83638072
SOS;2020-06-19;6,384735644
VES;2020-10-07;6,59797442
RON;2020-08-21;5,699328601
ANG;2020-05-18;3,573911548
ARS;2020-09-03;2,836419284
SLL;2020-06-11;2,78929162
XDR;2020-10-07;2,127939284
AFN;2020-09-28;5,300440967
CLP;2020-07-27;6,759962857
XDR;2020-07-08;1,275001287
EGP;2020-03-25;7,253805935
MGB;2020-01-16;4,45127058
MXN;2020-09-23;7,219886184
AFN;2020-04-22;5,3831352
ARS;2020-03-02;5,921777368
MZN;2020-09-22;6,38336587
CDF;2020-04-17;1,189180315
CDF;2020-10-02;4,861584127
SZL;2020-04-15;3,813804388
KES;2020-09-29;5,897825718
SZL;2020-10-26;2,272261262
VUV;2020-10-21;2,105988681
OMR;2020-01-21;3,927806497
SAR;2020-04-30;4,619748652
SAR;2020-10-06;2,466931939
EUR;2020-04-13;3,202541649
CZK;2020-06-05;1,527653933
AFN;2020-07-06;6,131656587
IRR;2020-10-01;5,911812603
AWG;2020-04-30;1,109523535
FJD;2020-10-26;1,759626865
SOS;2020-02-12;6,940751374
IRR;2020-02-21;1,279286265
MRU;2020-08-13;4,479098737
SOS;2020-08-25;6,241433382
IRR;2020-08-14;1,111875474
VES;2020-09-07;7,098580837
NOK;2020-07-21;6,705373824
XAU;2020-09-02;6,147655785
THB;2020-06-11;5,069095135
LSL;2020-08-25;6,390423775
TRY;2020-01-14;6,986502171
THB;2020-06-01;1,055675507
UGX;2020-03-18;3,905405283
AFN;2020-06-01;4,886406541
JPY;2020-05-15;7,52773118
THB;2020-02-24;1,649995685
PHP;2020-09-24;3,777580261
WST;2020-04-30;7,811101317
KES;2020-04-06;4,651626468
AWG;2020-01-20;5,449479759
CUP;2020-06-29;7,046919942
COP;2020-06-03;5,058406472
CZK;2020-03-09;1,469735384
JPY;2020-04-08;4,249221146
TTD;2020-01-17;1,442913175
BYN;2020-03-13;5,80162859
XOF;2020-07-21;5,249593258
MXN;2020-07-02;1,770729005
MUR;2020-07-28;1,589742303
IRR;2020-08-21;3,591653109
TRY;2020-01-22;5,926036477
SZL;2020-07-01;3,470662773
XAU;2020-06-26;6,764926255
LSL;2020-07-02;4,396874309
USD;2020-09-07;6,84728086
ZAR;2020-07-10;3,665265024
BYN;2020-10-02;2,494604886
GBP;2020-08-04;7,655302525
USD;2020-06-18;6,706443608
MMK;2020-01-29;7,099610567
MGA;2020-10-05;1,99626112
ALL;2020-06-29;6,454430163
BYN;2020-06-29;4,193559408
MGB;2020-09-03;1,661243021
ZAR;2020-01-23;2,674266458
XAF;2020-09-25;3,388175905
SAR;2020-05-12;4,014037192
EUR;2020-01-07;6,058224916
SSP;2020-04-01;6,981485784
WST;2020-07-22;1,175123751
CVE;2020-10-06;1,621739864
XDR;2020-04-14;4,99483484
HTG;2020-03-16;3,678260565
ILS;2020-09-21;4,678160787
COP;2020-06-22;1,49377507
ALL;2020-02-07;4,076809406
MGB;2020-02-25;6,77603507
ZWL;2020-10-09;3,763015926
XAF;2020-10-09;5,557455361
TRY;2020-06-01;5,887473762
PEN;2020-09-16;1,952626944
XOF;2020-06-09;5,024819255
CRC;2020-03-20;1,912799597
OMR;2020-02-27;5,294395268
MXN;2020-04-27;1,197852075
CLP;2020-10-26;2,273594737
HTG;2020-08-04;1,586680233
JPY;2020-06-02;3,785727978
MUR;2020-06-10;7,999557734
SGD;2020-07-23;2,108116567
BYN;2020-09-15;7,775373697
PEN;2020-06-18;1,188043356
RON;2020-10-16;1,813368499
CVE;2020-03-18;3,82407999
ALL;2020-07-06;5,531649947
SAR;2020-05-18;2,661264241
VUV;2020-09-09;6,233667433
CLP;2020-08-26;6,521929204
ARS;2020-04-07;3,641405582
ARS;2020-04-02;6,665179312
CVE;2020-03-31;7,427264512
VUV;2020-05-18;5,493656337
CUP;2020-05-13;7,766506255
LSL;2020-09-23;7,876602232
GIP;2020-03-10;6,981508315
ZAR;2020-10-09;4,700174809
EUR;2020-01-28;3,516645133
UYU;2020-06-25;3,489520848
SOS;2020-01-06;2,738089681
XDR;2020-06-09;7,402476728
MGB;2020-07-21;1,24653393
MGA;2020-05-07;5,373711169
MZN;2020-09-01;3,829396784
AWG;2020-05-20;4,430055976
XAU;2020-08-06;3,824800134
DJF;2020-08-10;2,429635108
GIP;2020-04-24;3,121396184
GEL;2020-03-04;7,849154592
COP;2020-01-28;6,705987155
ZWL;2020-05-04;2,521731675
CLP;2020-05-26;2,181622088
ISK;2020-06-25;1,543426156
XOF;2020-10-09;6,867247939
CZK;2020-10-09;6,179049611
ANG;2020-06-15;5,899246812
TTD;2020-09-25;3,887917399
RON;2020-09-22;3,231170475
ILS;2020-03-20;2,479869068
MRU;2020-07-09;4,302457929
JPY;2020-05-05;3,075476408
USD;2020-08-25;7,297638714
USD;2020-01-09;1,439328313
XOF;2020-09-17;1,443458915
CDF;2020-02-28;3,924941778
SGD;2020-05-06;3,52327913
CDF;2020-08-19;4,084890783
ISK;2020-09-03;1,277663231
ISK;2020-01-22;7,285104215
ARS;2020-02-25;7,484601855
CVE;2020-08-07;6,354657769
SLL;2020-01-10;4,643815458
XAU;2020-06-24;5,641962469
CUP;2020-10-07;1,027426362
NOK;2020-06-19;1,587710798
XAU;2020-02-17;7,675889194
FJD;2020-08-06;3,408506811
ILS;2020-08-25;6,452369869
BYN;2020-06-25;2,25682199
XOF;2020-04-16;3,53908515
CRC;2020-07-30;4,563763976
SGD;2020-05-04;6,761570036
COP;2020-09-11;3,678271413
PHP;2020-01-31;7,717507303
MGA;2020-04-21;1,827476799
LSL;2020-09-07;2,592811406
CZK;2020-09-25;4,809738398
AWG;2020-07-30;1,414411604
HTG;2020-08-12;3,282382429
COP;2020-10-21;4,34106195
ANG;2020-09-17;3,340992332
THB;2020-07-21;7,839477301
ANG;2020-01-13;6,042985916
ANG;2020-05-11;7,086484015
XOF;2020-06-04;2,631723344
VES;2020-06-10;6,63319093
AFN;2020-03-04;1,458281934
WST;2020-01-09;3,780535102
ANG;2020-09-18;3,500206172
ARS;2020-09-02;5,938882232
CLP;2020-05-28;7,769567907
PHP;2020-09-29;7,41743201
TTD;2020-04-09;1,127167046
SGD;2020-04-21;2,126806498
CLP;2020-06-24;4,773374915
PHP;2020-10-20;2,127720237
VES;2020-05-11;5,68119067
WST;2020-10-29;7,251279593
RON;2020-08-20;2,245646834
PEN;2020-06-23;4,947477281
BOB;2020-08-07;2,141654134
MMK;2020-04-22;4,586440563
OMR;2020-06-15;6,276261449
CRC;2020-09-15;5,023104846
CZK;2020-01-07;4,821569443
OMR;2020-09-17;7,023342967
MRU;2020-01-30;2,550591648
XOF;2020-08-13;2,818717778
XPF;2020-06-11;5,753210008
PEN;2020-01-29;7,100874364
LSL;2020-07-15;3,811401546
AFN;2020-06-02;1,637645185
UYU;2020-09-23;2,202789128
UYU;2020-08-04;4,883376181
AFN;2020-10-27;1,898655415
NIO;2020-06-18;4,712356746
NIO;2020-09-04;3,681982696
SAR;2020-04-24;2,877203763
ZWL;2020-05-14;1,649258435
CRC;2020-05-14;4,986792266
CAD;2020-04-06;7,99183768
VUV;2020-10-26;5,563161016
XDR;2020-10-08;1,245505452
SZL;2020-06-10;4,955449343
LBP;2020-02-27;4,749367774
ISK;2020-04-21;1,308705747
NIO;2020-02-20;2,594545007
ANG;2020-08-24;4,663581848
PGK;2020-02-12;6,459605932
SOS;2020-08-21;3,094281077
FJD;2020-10-01;6,972597063
EGP;2020-04-24;1,58675617
ANG;2020-07-21;1,220155239
VUV;2020-03-17;3,938575685
SLL;2020-10-15;6,407232404
XPF;2020-01-31;1,93062669
ANG;2020-07-01;3,60276401
UYU;2020-04-08;7,352830231
MGB;2020-01-02;2,353070855
GEL;2020-02-25;7,688684464
GEL;2020-06-23;5,699803412
PGK;2020-07-22;2,370762765
SGD;2020-04-22;1,244204104
AWG;2020-09-18;1,261946499
CUP;2020-10-20;6,451964319
MZN;2020-09-02;7,95705092
EUR;2020-08-05;4,244929492
PEN;2020-10-30;4,548907995
DJF;2020-09-22;4,147076368
ANG;2020-03-02;2,997624576
VUV;2020-08-14;5,618759334
CVE;2020-02-18;1,988843143
UYU;2020-10-08;1,029535055
ANG;2020-09-01;6,865754247
SZL;2020-05-28;3,28462714
HTG;2020-05-19;1,142116904
EGP;2020-10-08;2,015075803
ILS;2020-10-23;5,361070275
CRC;2020-04-08;2,354551613
IRR;2020-09-03;1,040217459
BOB;2020-10-01;1,714875758
ANG;2020-09-24;4,773861825
USD;2020-07-07;1,837575078
COP;2020-02-04;6,36338377
OMR;2020-05-05;1,100434124
ILS;2020-02-17;2,853205383
IRR;2020-02-03;2,195192575
CRC;2020-02-18;6,787755549
JPY;2020-08-07;7,490986347
BYN;2020-01-06;2,321409166
GIP;2020-10-29;7,070771456
MZN;2020-01-24;3,345360756
XAU;2020-05-14;7,666104674
RON;2020-01-31;5,309475303
KMF;2020-03-24;6,085114717
DJF;2020-02-10;5,538583934
CVE;2020-05-13;4,354602814
MMK;2020-09-29;6,430879474
BOB;2020-06-22;3,140477896
XOF;2020-05-15;2,013652623
SSP;2020-05-25;7,011375487
ANG;2020-10-22;4,7122733
KES;2020-01-31;4,11611104
MRO;2020-08-14;4,952216208
JPY;2020-04-28;6,058000028
ARS;2020-04-13;3,986648798
XOF;2020-04-08;3,903640389
OMR;2020-10-21;3,662314773
ILS;2020-01-13;2,917204261
ISK;2020-01-23;3,818322182
EUR;2020-06-22;6,80566901
EGP;2020-07-23;4,92603153
MRO;2020-05-08;6,246241987
SGD;2020-10-08;5,995660901
LBP;2020-06-15;5,714684844
LSL;2020-07-08;6,968189836
NIO;2020-03-10;6,448134124
ILS;2020-04-24;2,327104807
DJF;2020-01-03;6,07338506
GEL;2020-02-06;7,263790309
DJF;2020-08-26;7,359158814
SOS;2020-06-30;7,72564292
UYU;2020-04-17;6,353610516
XDR;2020-03-16;3,991367698
USD;2020-03-13;4,012213469
NIO;2020-03-25;2,327793241
EUR;2020-04-29;1,946957171
CDF;2020-10-16;6,598357022
NIO;2020-10-19;5,155810237
DJF;2020-06-24;5,766525984
ILS;2020-05-21;7,698504865
TTD;2020-10-28;3,493983567
XAF;2020-08-19;3,046567202
USD;2020-03-31;7,973083496
XOF;2020-03-13;3,269295931
ISK;2020-08-14;5,521489501
